RECI,idloc,id_rec,dep,"nomdep",PROV,"nomprov",sec,"nombremunicipio","AsientoElectoral",dist,"nomdist",zona,"nomzona",CIRCUNDIST,"nombrerecinto",Habilitados,Inhabilitados,Depurados,"NombreReci","NombreMuni","AsientoEle",latitud,longitud,density,CANTIDAD DE MESAS,x,y
2619,428,1003202042802619,2,"La Paz",10,"Inquisivi",3,"Cajuata","Circuata",0,"SIN DISTRITO",0,"SIN ZONA",17,"U. E. Circuata I",1082,1,73,"U. E. Circuata I","Cajuata","Circuata",-16.64647,-67.23114,19.86583392957305,5,1655.03,2348.8490425980426
1304,729,1003202072901304,2,"La Paz",1,"Murillo",1,"Nuestra Señora de La Paz","Nuestra Señora de La Paz",13,"DISTRITO 13",1303,"SAN MIGUEL",7,"Col. Loretto",3126,14,240,"Col. Loretto","Nuestra Señora de La Paz","Nuestra Señora de La Paz",-16.5454,-68.07858,2239.244282197004,15,1397.98,1853.0832787732963
1,2601,1003208260100001,8,"Beni",5,"Moxos",1,"San Ignacio","Desengaño",0,"SIN DISTRITO",0,"SIN ZONA",59,"Esc. El Desengaño",176,1,9,"Esc. El Desengaño","San Ignacio","Desengaño",-14.27502,-65.44534,11.691708137883218,1,2002.63,2963.860437279789
5,1920,1003206192000005,6,"Tarija",2,"Arce",2,"Bermejo","Arrozales",0,"SIN DISTRITO",0,"SIN ZONA",42,"U.E. Arrozales",247,1,15,"U.E. Arrozales","Bermejo","Arrozales",-22.71737,-64.28224,164.90934425516164,2,2242.95,407.3376060238313
1,3911,1003209391100001,9,"Pando",5,"Federico Román",1,"Nueva Esperanza","Gran Cruz",0,"SIN DISTRITO",1,"CENTRAL",63,"U.E. La Gran Cruz",105,1,0,"U.E. La Gran Cruz","Nueva Esperanza","Gran Cruz",-10.36206,-65.401212,25.144676511198515,1,1959.45,3308.8471016719377
1,3338,1003206333800001,6,"Tarija",4,"Avilés",1,"Uriondo (Concepción)","Mulli Cancha",0,"SIN DISTRITO",0,"SIN ZONA",42,"Esc. Mulli Cancha 27 De Mayo",80,1,12,"Esc. Mulli Cancha 27 De Mayo","Uriondo (Concepción)","Mulli Cancha",-21.666101,-64.74427,100.06108823489295,1,2004.82,437.07577702551373
2702,617,1003202061702702,2,"La Paz",14,"Nor Yungas",1,"Coroico","Sta. Rosa de Quilo Quilo",0,"SIN DISTRITO",0,"SIN ZONA",17,"Escuela Santa Rosa de Quilo Quilo",889,2,48,"Escuela Santa Rosa de Quilo Quilo","Coroico","Sta. Rosa de Quilo Quilo",-16.03682,-67.81871,8.221637738229596,4,1562.64,2896.7521604407843
2415,109,1003202010902415,2,"La Paz",2,"Omasuyos",3,"Chua Cocani","Compi Tauca",0,"SIN DISTRITO",0,"SIN ZONA",15,"Unidad Educativa Compi",755,1,134,"Unidad Educativa Compi","Chua Cocani","Compi Tauca",-16.17562,-68.7893,30.020033065200955,4,531.85,2413.673513596318
1,1324,1003201132400001,1,"Chuquisaca",4,"Tomina",4,"Alcalá","Alcala",0,"SIN DISTRITO",0,"SIN ZONA",4,"Unidad Educativa Alcala",1069,6,97,"Unidad Educativa Alcala","Alcalá","Alcala",-19.36522,-64.38977,13.870654204389572,5,2194.5,840.7933172940392
1,2967,1003201296700001,1,"Chuquisaca",5,"Hernando Siles",1,"Monteagudo","San Pedro del Parapetí",0,"SIN DISTRITO",0,"SIN ZONA",4,"U. Edu. San Pedro Del Parapeti",65,1,6,"U. Edu. San Pedro Del Parapeti","Monteagudo","San Pedro del Parapetí",-20.16382,-63.88159,2.793034979472332,1,2338.49,731.8941081659732
2,3538,1003207353800002,7,"Santa Cruz",2,"Warnes",1,"Warnes","Satélite Norte",1,"SIN DISTRITO",2,"PENTAGUAZU",57,"Esc. Fiscal Potrero Largo",3741,39,84,"Esc. Fiscal Potrero Largo","Warnes","Satélite Norte",-17.56155,-63.11728,223.54294688985715,17,2834.9,2515.0866680082445
187,821,1003203082100187,3,"Cochabamba",1,"Cercado",1,"Cochabamba","Cochabamba",27,"DISTRITO 27 - PUCARA",140,"ZONA 140",22,"Colegio San Antonio De Pucara",12390,70,422,"Colegio San Antonio De Pucara","Cochabamba","Cochabamba",-17.4545,-66.1666,1929.5892810030673,54,1606.59,1210.8760899928775
1,3824,1003201382400001,1,"Chuquisaca",1,"Oropeza",2,"Yotala","Campanario",1,"SIN DISTRITO",1,"SIN ZONA",3,"Unidad Educativa Campanario",185,0,6,"Unidad Educativa Campanario","Yotala","Campanario",-19.10636,-65.26763,538.1537463469623,1,1916.53,815.8564029135562
2,2229,1003204222900002,4,"Oruro",16,"Nor Carangas",1,"Huayllamarca","Belén de Choquecota",0,"SIN DISTRITO",0,"SIN ZONA",32,"U.E. Sebastian Pagador",167,0,7,"U.E. Sebastian Pagador","Huayllamarca","Belén de Choquecota",-17.998219,-67.850169,2.797327380866416,1,974.113,1081.5759509009474
2,2814,1003204281400002,4,"Oruro",11,"Tomás Barrón",1,"Eucaliptus","Machacamarca",0,"SIN DISTRITO",0,"SIN ZONA",32,"U.E. Machacamarca",121,0,11,"U.E. Machacamarca","Eucaliptus","Machacamarca",-17.642346,-67.3585,5.656066630407574,1,1190.88,1327.2293486971994
2850,587,1003202058702850,2,"La Paz",13,"Aroma",5,"Patacamaya","Muruchapi",0,"SIN DISTRITO",0,"SIN ZONA",18,"Unidad Educativa Muruchapi",59,0,12,"Unidad Educativa Muruchapi","Patacamaya","Muruchapi",-17.13052,-67.82782,9.738461402580391,1,1167.68,1333.0887058376857
25380,4049,1003207404925380,7,"Santa Cruz",10,"Obispo Santistéban",3,"Mineros","Chuchial",0,"SIN DISTRITO",0,"SIN ZONA",52,"U.E. 24 de Junio",120,0,3,"U.E. 24 de Junio","Mineros","Chuchial",-17.017444,-63.379794,3.147737033977321,1,2444.23,2629.231872691887
25891,821,1003203082125891,3,"Cochabamba",1,"Cercado",1,"Cochabamba","Cochabamba",2,"DISTRITO 2 - EL PRADO",169,"Gerónimo de Osorio (El Prado)",21,"U. E. Cochabamba",53,0,0,"U. E. Cochabamba","Cochabamba","Cochabamba",-17.395751,-66.159833,2780.6361728390634,1,1844.23,1893.5175489799242
126,2059,1003204205900126,4,"Oruro",1,"Cercado",1,"Oruro","Oruro",5,"DISTRITO 5",228,"PLAN 500- BARRIO FABRIL.-",30,"U. Esc. Hijos Del Sol (Plan 500)",2188,4,120,"U. Esc. Hijos Del Sol (Plan 500)","Oruro","Oruro",-17.978302,-67.143191,935.4936972922875,10,1062.67,1085.7456058058754
2670,493,1003202049302670,2,"La Paz",11,"Sud Yungas",5,"La Asunta","La Asunta",0,"SIN DISTRITO",0,"SIN ZONA",17,"Esc. Rene Barrientos Ortuno",6101,19,281,"Esc. Rene Barrientos Ortuno","La Asunta","La Asunta",-16.12306,-67.19631,54.728577536758934,27,1771.42,2719.5372373204727
1,3259,1003209325900001,9,"Pando",5,"Federico Román",1,"Nueva Esperanza","Arca de Israel",0,"SIN DISTRITO",1,"CENTRAL",63,"U.E.  Monte Sinai",196,1,2,"U.E.  Monte Sinai","Nueva Esperanza","Arca de Israel",-10.25346,-65.320111,22.70147751090577,1,1983.75,3313.9608112178908
2803,729,1003202072902803,2,"La Paz",1,"Murillo",1,"Nuestra Señora de La Paz","Nuestra Señora de La Paz",28,"DISTRITO 28",2801,"VILLA VICTORIA",9,"Col. Franz Tamayo",7125,20,476,"Col. Franz Tamayo","Nuestra Señora de La Paz","Nuestra Señora de La Paz",-16.49047,-68.15231,5059.382007519007,32,1152.3,2460.442764177782
19,1494,1003205149400019,5,"Potosí",1,"Tomás Frías",1,"Potosí","Potosí",5,"DISTRITO 5",11,"SAN ROQUE",33,"Coleg. Cristo Maestro",684,2,35,"Coleg. Cristo Maestro","Potosí","Potosí",-19.58254,-65.752358,888.1607065265109,3,1697.67,774.9706242423046
519,2794,1003201279400519,1,"Chuquisaca",1,"Oropeza",1,"Sucre","Sucre",3,"DISTRITO 3",6,"ZONA 6",2,"Colegio 23 de Marzo",2548,17,101,"Colegio 23 de Marzo","Sucre","Sucre",-19.04329,-65.2681,1209.2982371577236,12,1886.47,924.1610557055269
5009,2234,1003207223405009,7,"Santa Cruz",1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra","Santa Cruz de la Sierra",1,"DISTRITO 1",72,"UV-72",44,"Col. 7 de Septiembre",3284,15,128,"Col. 7 de Septiembre","Santa Cruz de La Sierra","Santa Cruz de la Sierra",-17.729651,-63.170938,2300.684321084598,16,2488.05,2423.3179945213287
1,1373,1003201137300001,1,"Chuquisaca",7,"Nor Cinti",1,"Camargo","Muyuquiri",0,"SIN DISTRITO",0,"SIN ZONA",5,"Unidad Educativa Muyuquiri",577,0,57,"Unidad Educativa Muyuquiri","Camargo","Muyuquiri",-20.49716,-65.14874,7.4053080095062995,3,1913.89,684.841462967737
1,2816,1003208281600001,8,"Beni",2,"Vaca Diez",2,"Guayaramerín","San Francisco del Yata",0,"SIN DISTRITO",0,"SIN ZONA",61,"Esc. San Francisco Del Yata",63,1,3,"Esc. San Francisco Del Yata","Guayaramerín","San Francisco del Yata",-10.61194,-65.51111,3.6317419729743636,1,1932.88,3289.420295339949
2,2555,1003208255500002,8,"Beni",3,"General José Ballivián",1,"Reyes","Reyes",0,"SIN DISTRITO",0,"SIN ZONA",60,"U.E. Nacional de Reyes",1856,9,183,"U.E. Nacional de Reyes","Reyes","Reyes",-14.29558,-67.33482,31.76569491639406,9,1520.58,3023.1434791199517
1,3681,1003201368100001,1,"Chuquisaca",4,"Tomina",3,"Sopachui","Pampas Punta",1,"SIN DISTRITO",1,"SIN ZONA",4,"U.E. Pampas Punta",147,0,10,"U.E. Pampas Punta","Sopachui","Pampas Punta",-19.41523,-64.4611,10.528322258307277,1,2183.17,832.1670755498914
2,2084,1003204208400002,4,"Oruro",2,"Abaroa",1,"Challapata","Challapata",0,"SIN DISTRITO",0,"SIN ZONA",31,"U. E. Eduardo Avaroa",3263,14,295,"U. E. Eduardo Avaroa","Challapata","Challapata",-18.899624,-66.774022,84.29575225392618,15,1352.32,879.8909050047544
1,3284,1003205328400001,5,"Potosí",4,"Chayanta",2,"Ravelo","Lamphasuni",0,"SIN DISTRITO",0,"SIN ZONA",39,"Esc. Lamphasuni",133,0,15,"Esc. Lamphasuni","Ravelo","Lamphasuni",-18.605703,-65.432815,9.117070104273752,1,1903.08,1152.0266364208787
10031,2234,1003207223410031,7,"Santa Cruz",1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra","Santa Cruz de la Sierra",7,"DISTRITO 7",183,"UV-183",50,"Col. Esc. Max Fernandez Rojas B",3793,19,179,"Col. Esc. Max Fernandez Rojas B","Santa Cruz de La Sierra","Santa Cruz de la Sierra",-17.87381,-63.16543,2133.6090884213127,17,2613.61,951.6887166171286
90,2680,1003206268000090,6,"Tarija",1,"Cercado",1,"Tarija","Tarija",7,"DISTRITO 7",66,"Miraflores",41,"U.E. Bancario",916,3,32,"U.E. Bancario","Tarija","Tarija",-21.54881,-64.73233,879.82324165253,4,2013.7,494.5760424800226
9,1984,1003206198400009,6,"Tarija",3,"Gran Chaco",3,"Villa Montes","Capirenda",0,"SIN DISTRITO",0,"SIN ZONA",43,"U.E. Capirenda",35,0,3,"U.E. Capirenda","Villa Montes","Capirenda",-21.10264,-63.015284,0.22286152052916847,1,2615.08,650.0799206975187
17,1907,1003206190700017,6,"Tarija",2,"Arce",1,"Padcaya","El Carmen",0,"SIN DISTRITO",0,"SIN ZONA",42,"U.E. El Carmen",172,0,7,"U.E. El Carmen","Padcaya","El Carmen",-22.04908,-64.84747,4.3817203084358765,1,1971.18,418.07324924003973
160,821,1003203082100160,3,"Cochabamba",1,"Cercado",1,"Cochabamba","Cochabamba",12,"DISTRITO 12 - CALATAYUD",101,"ZONA 101",21,"(Cárcel) Penitenciaria San Sebastian Mujeres",134,3,3,"(Cárcel) Penitenciaria San Sebastian Mujeres","Cochabamba","Cochabamba",-17.3986,-66.1606,2785.801927301708,1,1805.61,1843.4970999861926
150,821,1003203082100150,3,"Cochabamba",1,"Cercado",1,"Cochabamba","Cochabamba",34,"DISTRITO 34 - LAS CUADRAS",29,"ZONA 29",20,"Liceo  Mercedes Candia De Ovando",4539,16,289,"Liceo  Mercedes Candia De Ovando","Cochabamba","Cochabamba",-17.3944,-66.1392,2640.9993234941057,21,1954,1983.384527987749
2269,520,1003202052002269,2,"La Paz",12,"Los Andes",1,"Pucarani","Villa Vilaque",0,"SIN DISTRITO",0,"SIN ZONA",14,"Escuela Antofagasta",2118,1,135,"Escuela Antofagasta","Pucarani","Villa Vilaque",-16.42799,-68.33107,172.2922575648308,10,606.619,2530.4902203302977
608,729,1003202072900608,2,"La Paz",1,"Murillo",1,"Nuestra Señora de La Paz","Nuestra Señora de La Paz",6,"DISTRITO 6",606,"VILLA EL CARMEN",6,"Colegio Irene Nava",7844,43,438,"Colegio Irene Nava","Nuestra Señora de La Paz","Nuestra Señora de La Paz",-16.46699,-68.11196,3202.102824316977,35,1504.73,2830.4569281159156
8,2784,1003208278400008,8,"Beni",2,"Vaca Diez",2,"Guayaramerín","Guayaramerín",0,"SIN DISTRITO",1,"PUEBLO NUEVO",61,"U.E.  Mejillones",3589,24,333,"U.E.  Mejillones","Guayaramerín","Guayaramerín",-10.82544,-65.35355,161.99370042618054,17,1990.47,3256.413223199387
478,2839,1003205283900478,5,"Potosí",15,"Modesto Omiste",1,"Villazón","Selocha",0,"SIN DISTRITO",0,"SIN ZONA",37,"Esc. Seccional Selocha",136,2,14,"Esc. Seccional Selocha","Villazón","Selocha",-21.809448,-65.478709,2.4681243524256833,1,1731.81,494.476155957995
25625,2169,1003204216925625,4,"Oruro",9,"Sabaya",1,"Sabaya","Miraflores",0,"SIN DISTRITO",0,"SIN ZONA",32,"Casa Comunal",39,1,2,"Casa Comunal","Sabaya","Miraflores",-18.650745,-68.540517,0.5556001306265339,1,862.516,1022.9781960000041
22018,2337,1003207233722018,7,"Santa Cruz",6,"Sara",1,"Portachuelo","Portachuelo",0,"SIN DISTRITO",1,"PORTACHUELO",57,"Esc. Martina Dorado",3247,13,205,"Esc. Martina Dorado","Portachuelo","Portachuelo",-17.35174,-63.39271,84.03674822683871,15,2306.38,2472.2688385186884
2939,333,1003202033302939,2,"La Paz",8,"Ingavi",5,"La (Marka) San Andrés de Machaca","Mauri(Mawri)",0,"SIN DISTRITO",0,"SIN ZONA",19,"Sede Social (Comunidad Mauri)",105,1,22,"Sede Social (Comunidad Mauri)","La (Marka) San Andrés de Machaca","Mauri(Mawri)",-16.83909,-69.13435,2.109240738559736,1,461.835,1736.678367349528
2970,323,1003202032302970,2,"La Paz",8,"Ingavi",1,"Viacha","Viacha",0,"SIN DISTRITO",0,"SIN ZONA",19,"Esc. San Luis",4709,21,228,"Esc. San Luis","Viacha","Viacha",-16.65029,-68.29977,284.1519481025613,21,605.781,1397.3214245701586
1,3474,1003203347400001,3,"Cochabamba",10,"Chapare",3,"Villa Tunari","San José de Angosta",1,"SIN DISTRITO",1,"SIN ZONA",2,"Unidad Educativa San Jose de Angosta",332,1,0,"Unidad Educativa San Jose de Angosta","Villa Tunari","San José de Angosta",-16.4265,-65.9069,5.168597284860842,2,2004.97,2694.376315000189
684,614,1003202061400684,2,"La Paz",14,"Nor Yungas",1,"Coroico","Cruz Loma",0,"SIN DISTRITO",0,"SIN ZONA",17,"Col. Tec. Hum. Cruz Loma",1045,2,85,"Col. Tec. Hum. Cruz Loma","Coroico","Cruz Loma",-16.200279,-67.697811,51.223298676155416,5,1711.43,2783.935996459989
26061,4359,1003203435926061,3,"Cochabamba",3,"Ayopaya",3,"Cocapata","Muñoz Cueva",0,"SIN DISTRITO",0,"SIN ZONA",27,"U.E. Muñoz Cueva",209,0,0,"U.E. Muñoz Cueva","Cocapata","Muñoz Cueva",-16.84187,-66.519857,6.159284648351101,1,1773.33,2558.5529432203434
15008,2437,1003207243715008,7,"Santa Cruz",9,"Florida",3,"Mairana","Mairana",0,"SIN DISTRITO",1,"MAIRANA",56,"Esc. Rene Barrientos Ortuño",6607,33,347,"Esc. Rene Barrientos Ortuño","Mairana","Mairana",-18.11939,-63.95997,48.75535651877322,30,2092.93,1273.8202587613407
1,1460,1003201146000001,1,"Chuquisaca",10,"Luis Calvo",1,"Villa Vaca Guzmán","Tentayapi",0,"SIN DISTRITO",0,"SIN ZONA",4,"Casa Comunal Tentayapi",265,0,2,"Casa Comunal Tentayapi","Villa Vaca Guzmán","Tentayapi",-20.86667,-63.85,2.114476221935881,2,2384.67,664.3014709999443
2993,360,1003202036002993,2,"La Paz",8,"Ingavi",3,"Tiahuanacu","Tiahuanacu",0,"SIN DISTRITO",0,"SIN ZONA",19,"Colegio Nacional Arturo Posnanski",3636,4,437,"Colegio Nacional Arturo Posnanski","Tiahuanacu","Tiahuanacu",-16.55647,-68.67873,27.310422486025764,17,456.391,1943.8418692886148
1,3928,1003207392800001,7,"Santa Cruz",3,"Velasco",1,"San Ignacio","Mercedes de las Minas",1,"SIN DISTRITO",1,"Mercedes de las Minas",54,"U.E. Mercedes De Las Minas",73,0,1,"U.E. Mercedes De Las Minas","San Ignacio","Mercedes de las Minas",-16.38784,-60.87927,112.82112605823578,1,3156.11,2330.4808240003135
3002,2234,1003207223403002,7,"Santa Cruz",1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra","Santa Cruz de la Sierra",2,"DISTRITO 2",6,"UV-6",45,"Col. Josefina Goytia",1174,5,95,"Col. Josefina Goytia","Santa Cruz de La Sierra","Santa Cruz de la Sierra",-17.79632,-63.17068,3798.3523749353863,6,2544.79,1711.796855032604
25862,4230,1003208423025862,8,"Beni",3,"General José Ballivián",2,"San Borja","Galilea",0,"SIN DISTRITO",0,"SIN ZONA",59,"U.E. Galilea",445,0,0,"U.E. Galilea","San Borja","Galilea",-14.877,-66.681,46.712671347534645,2,1768.62,2933.259299999538
17,1949,1003206194900017,6,"Tarija",3,"Gran Chaco",1,"Yacuiba","Yacuiba",0,"SIN DISTRITO",0,"SIN ZONA",43,"U.E. Miguel Estensoro",5041,21,336,"U.E. Miguel Estensoro","Yacuiba","Yacuiba",-22.01661,-63.68021,313.4391729692606,23,2386,480.13158079654784
25392,4061,1003205406125392,5,"Potosí",7,"Alonso de Ibáñez",1,"Sacaca","Jayu Jayu",0,"SIN DISTRITO",0,"SIN ZONA",38,"U.E. Jayu Jayu",197,0,2,"U.E. Jayu Jayu","Sacaca","Jayu Jayu",-18.162058,-66.382091,15.322199539714815,1,1526.27,990.2160683655502
6040,2862,1003207286206040,7,"Santa Cruz",10,"Obispo Santistéban",4,"Fernández Alonso","Las Marotas",0,"SIN DISTRITO",1,"LAS MAROTAS",52,"Esc. Seccional",30,1,1,"Esc. Seccional","Fernández Alonso","Las Marotas",-17.03029,-63.31478,14.942792851784397,1,2474,2636.8123199995175
219,2794,1003201279400219,1,"Chuquisaca",1,"Oropeza",1,"Sucre","Sucre",9,"DISTRITO 9",18,"ZONA 18",2,"U.E. Las Americas",5791,28,233,"U.E. Las Americas","Sucre","Sucre",-19.01372,-65.25094,1119.5432098202918,26,2000.97,1115.9612597578166
1,2643,1003208264300001,8,"Beni",6,"Marbán",2,"San Andrés","Villa Alba",0,"SIN DISTRITO",0,"SIN ZONA",59,"Esc. Villa Alba",170,1,7,"Esc. Villa Alba","San Andrés","Villa Alba",-15.06132,-64.68153,5.232524945450851,1,2261.98,2796.771467839907
8,2526,1003208252600008,8,"Beni",1,"Cercado",1,"Trinidad","Trinidad",2,"DISTRITO 2",3,"CONAVI",58,"U.E. Raül Monje Roca",2674,17,172,"U.E. Raül Monje Roca","Trinidad","Trinidad",-14.83707,-64.8938,482.23445794815274,12,2199.05,2844.8945679985495
2,2188,1003204218800002,4,"Oruro",10,"Saucarí",1,"Toledo","Chocarasi",0,"SIN DISTRITO",0,"SIN ZONA",32,"U.E. Antonio Jose De Sucre",39,0,12,"U.E. Antonio Jose De Sucre","Toledo","Chocarasi",-18.37418,-67.51073,2.11966081684859,1,1068.03,978.8060164859546
4019,2358,1003207235804019,7,"Santa Cruz",7,"Cordillera",2,"Charagua","San Lorenzo (Cordillera)",0,"SIN DISTRITO",1,"SAN LORENZO (CORDILLERA)",55,"Esc. Seccional San Lorenzo",111,1,7,"Esc. Seccional San Lorenzo","Charagua","San Lorenzo (Cordillera)",-19.649003,-63.124447,2.6302542250614036,1,2601.51,794.4953149266628
2,2809,1003204280900002,4,"Oruro",3,"Carangas",2,"Choquecota","Andapata",0,"SIN DISTRITO",0,"SIN ZONA",32,"U.E. German Busch",92,1,9,"U.E. German Busch","Choquecota","Andapata",-18.249368,-67.980192,1.3485501611750363,1,956.824,1042.8797718654532
10032,2234,1003207223410032,7,"Santa Cruz",1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra","Santa Cruz de la Sierra",7,"DISTRITO 7",185,"UV-185",50,"Col. Esc. Magisterio Sur",3449,24,101,"U.E.  Magisterio Sur 120 II","Santa Cruz de La Sierra","Santa Cruz de la Sierra",-17.86983,-63.18134,2269.2804465745985,15,2498.54,1000.882644272619
1004,2442,1003207244201004,7,"Santa Cruz",10,"Obispo Santistéban",1,"Montero","Montero",0,"SIN DISTRITO",1,"MONTERO",52,"Col. Fe y Alegria",3806,15,297,"U.E. Virgen de Cotoca Fe y Alegria","Montero","Montero",-17.342278,-63.258967,507.8873537127512,18,2468.75,2583.564771633281
25340,698,1003202069825340,2,"La Paz",20,"Caranavi",1,"Caranavi","Caranavi",0,"SIN DISTRITO",0,"SIN ZONA",16,"U.E. Venezuela",774,5,2,"U.E. Venezuela","Caranavi","Caranavi",-15.833096,-67.564684,115.40852109142229,4,1650.46,2869.811419668735
1,3260,1003209326000001,9,"Pando",1,"Nicolás Suárez",3,"Bolpebra","Bioceánica",0,"SIN DISTRITO",1,"CENTRAL",62,"U.E. Bioceanica",139,0,6,"U.E. Bioceanica","Bolpebra","Bioceánica",-11.132549,-69.370854,1.701175350279636,1,931.563,3183.8251696845336
25723,4214,1003201421425723,1,"Chuquisaca",4,"Tomina",3,"Sopachui","Chavarria",0,"SIN DISTRITO",0,"SIN ZONA",4,"U.E. San Luis Chavarria",124,0,0,"U.E. San Luis Chavarria","Sopachui","Chavarria",-19.361068,-64.591134,5.77338249684668,1,2160.55,838.7773540890032
11026,2250,1003207225011026,7,"Santa Cruz",1,"Andrés Ibáñez",4,"La Guardia","La Guardia",0,"SIN DISTRITO",1,"LA GUARDIA",55,"U.E. Nataniel Garcia Chavez",784,7,6,"U.E. Nataniel Garcia Chavez","La Guardia","La Guardia",-17.8943,-63.331703,274.7756274020836,4,2112.56,1284.8037163506074
9064,3396,1003203339609064,3,"Cochabamba",12,"Carrasco",1,"Totora","Copachuncho",0,"SIN DISTRITO",0,"SIN ZONA",25,"Colegio 8 de Septiembre",697,1,50,"Colegio 8 de Septiembre","Totora","Copachuncho",-17.718,-65.0871,14.37921130387157,4,2083,1625.2303999979972
2103,729,1003202072902103,2,"La Paz",1,"Murillo",1,"Nuestra Señora de La Paz","Nuestra Señora de La Paz",21,"DISTRITO 21",2101,"SAN PEDRO ALTO",8,"Esc. Alcides Arguedas",1321,4,93,"Esc. Alcides Arguedas","Nuestra Señora de La Paz","Nuestra Señora de La Paz",-16.50126,-68.141,5085.262198768811,6,1209.42,2299.958917997039
5,2559,1003208255900005,8,"Beni",3,"General José Ballivián",2,"San Borja","San Borja",2,"DISTRITO 4",2,"SAN IGNACIO DEL MANIQUI",59,"U.E. San Ignacio Del Maniqui",739,7,18,"U.E. San Ignacio Del Maniqui","San Borja","San Borja",-14.85899,-66.72903,81.52526290677203,4,1752.69,2942.4635208998257
150,1581,1003205158100150,5,"Potosí",4,"Chayanta",2,"Ravelo","Antora",0,"SIN DISTRITO",0,"SIN ZONA",39,"Esc. Antora",327,0,40,"Esc. Antora","Ravelo","Antora",-18.740272,-65.63837,7.328459999963886,2,1748.82,1025.3346093268408
11034,2234,1003207223411034,7,"Santa Cruz",1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra","Santa Cruz de la Sierra",1,"DISTRITO 1",193,"UV-193",44,"Unidad Educativa San Juan",832,4,42,"Unidad Educativa San Juan","Santa Cruz de La Sierra","Santa Cruz de la Sierra",-17.71595,-63.15163,1911.873247867982,4,2624.05,2478.1466304979604
1,3706,1003204370600001,4,"Oruro",9,"Sabaya",1,"Sabaya","Chulumani",1,"SIN DISTRITO",1,"SIN ZONA",32,"Esc. Jose Maria Montaño",114,2,3,"Esc. Jose Maria Montaño","Sabaya","Chulumani",-18.903093,-68.532549,3.030439130649593,1,883.869,983.962208008593
2,2111,1003204211100002,4,"Oruro",4,"Sajama",1,"Curahuara de Carangas","Lagunas",0,"SIN DISTRITO",0,"SIN ZONA",32,"U.E. Litoral B",175,0,27,"U.E. Litoral B","Curahuara de Carangas","Lagunas",-18.2223,-68.93645,1.4584138802404385,1,730.676,1138.9341165002647
2278,220,1003202022002278,2,"La Paz",4,"Camacho",2,"Mocomoco","Villa Jachatira",0,"SIN DISTRITO",0,"SIN ZONA",14,"Esc. Seccional V. Jachatira",64,1,8,"Esc. Seccional V. Jachatira","Mocomoco","Villa Jachatira",-15.53999,-69.03743,22.22742108186565,1,694.279,2719.2677177584033
25033,2773,1003209277325033,9,"Pando",1,"Nicolás Suárez",1,"Cobija","Cobija",14,"COBIJA DISTRITO 1",505,"CENTRAL",62,"U. E. Sofia Calpiñeiro",2509,19,164,"U. E. Sofia Calpiñeiro","Cobija","Cobija",-11.011823,-68.754981,205.92149355935572,12,1129.81,3251.0546523266075
8006,927,1003203092708006,3,"Cochabamba",8,"Germán Jordán",1,"Cliza","Santa Lucia",0,"SIN DISTRITO",0,"SIN ZONA",26,"Unidad Educativa Santa Lucia",536,4,54,"Unidad Educativa Santa Lucia","Cliza","Santa Lucia",-17.5862,-65.9582,160.9813887281264,3,1939.68,1303.1099959897865
7,1895,1003206189500007,6,"Tarija",2,"Arce",1,"Padcaya","Río Negro",0,"SIN DISTRITO",0,"SIN ZONA",42,"U.E. Rio Negro",388,1,24,"U.E. Rio Negro","Padcaya","Río Negro",-22.10281,-64.67294,7.889484875358892,2,2057.85,417.14326666591336
1,819,1003202081900001,2,"La Paz",1,"Murillo",4,"Achocalla","Asunta Quillviri",29,"DISTRITO ASUNTA QUILLVIRI",1,"ASUNTA QUILLVIRI",18,"U. E. Mcal. Sucre",1223,1,112,"U. E. Mcal. Sucre","Achocalla","Asunta Quillviri",-16.726163,-68.118979,40.33678786327234,6,1049.05,1227.431370570521
