"CODIGO_MESA","CANDIDATURA","ID_PAIS","PAIS","ID_DEPARTAMENTO","DEP","CIRCUNSCRIPCION_UNINOMINAL","ID_PROVINCIA","PROV","SECCION","MUN","ID_LOCALIDAD","LOCALIDAD","ID_RECI","RECINTO","NUMERO_MESA","HAB","CREEMOS","MAS","FPV","PAN_BOL","CC","VV","BL","NU","VOTO_EMITIDO","VOTO_VALIDO_SISTEMA","VOTO_EMITIDO_SISTEMA","NUA","ID_MESA"
74222,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",8003,"Col. Rodolfo Joem",9,220,53,99,4,1,33,190,1,13,204,190,204,0,"100320722340800309"
74223,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",8003,"Col. Rodolfo Joem",10,220,96,62,1,0,34,193,2,5,200,193,200,0,"100320722340800310"
74227,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",8003,"Col. Rodolfo Joem",14,220,98,58,3,0,29,189,0,4,193,189,193,1,"100320722340800314"
74230,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",8003,"Col. Rodolfo Joem",17,220,97,54,2,1,36,190,0,6,196,190,196,0,"100320722340800317"
74248,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",32036,"Modulo Jaime Paz Zamora (Temporal)",17,220,125,38,1,0,30,194,2,4,200,194,200,0,"100320722343203617"
74249,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",32036,"Modulo Jaime Paz Zamora (Temporal)",18,220,84,69,2,2,37,195,2,5,202,195,202,1,"100320722343203618"
74253,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",25440,"U.E. Victoria Diez",2,220,100,55,2,0,30,187,0,5,192,187,192,0,"100320722342544002"
74254,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",25440,"U.E. Victoria Diez",3,225,95,70,2,0,31,198,0,6,204,198,204,0,"100320722342544003"
74282,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4005,"Col.  Placido Molilna",7,220,67,82,1,2,37,189,1,5,195,189,195,0,"100320722340400507"
74293,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4000,"Col. Fe y Alegria La Merced",6,220,142,26,0,0,27,195,0,2,197,195,197,0,"100320722340400006"
74295,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4000,"Col. Fe y Alegria La Merced",8,220,126,28,1,0,30,185,1,2,188,185,188,0,"100320722340400008"
74302,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4000,"Col. Fe y Alegria La Merced",15,220,93,57,0,0,47,197,0,3,200,197,200,0,"100320722340400015"
74304,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4000,"Col. Fe y Alegria La Merced",17,220,117,41,2,0,35,195,0,5,200,195,200,0,"100320722340400017"
74305,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4000,"Col. Fe y Alegria La Merced",18,220,135,27,0,1,35,198,2,2,202,198,202,0,"100320722340400018"
74306,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4000,"Col. Fe y Alegria La Merced",19,220,103,39,0,1,49,192,0,5,197,192,197,0,"100320722340400019"
74307,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4000,"Col. Fe y Alegria La Merced",20,220,116,24,1,0,57,198,1,3,202,198,202,0,"100320722340400020"
74308,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4000,"Col. Fe y Alegria La Merced",21,138,76,20,0,0,20,116,0,3,119,116,119,0,"100320722340400021"
74323,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4012,"Col. Jose Malky Jesus Maria",15,220,109,24,2,0,47,182,2,10,194,182,194,0,"100320722340401215"
74324,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4012,"Col. Jose Malky Jesus Maria",16,220,97,35,1,0,50,183,2,6,191,183,191,0,"100320722340401216"
74325,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4012,"Col. Jose Malky Jesus Maria",17,220,106,26,3,0,53,188,0,4,192,188,192,0,"100320722340401217"
74326,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4012,"Col. Jose Malky Jesus Maria",18,220,83,38,1,1,60,183,0,0,183,183,183,0,"100320722340401218"
74327,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4012,"Col. Jose Malky Jesus Maria",19,220,117,28,2,1,37,185,0,5,190,185,190,0,"100320722340401219"
74328,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4012,"Col. Jose Malky Jesus Maria",20,220,121,25,3,1,34,184,2,3,189,184,189,0,"100320722340401220"
74329,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4012,"Col. Jose Malky Jesus Maria",21,220,138,21,0,1,41,201,0,1,202,201,202,0,"100320722340401221"
74330,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4012,"Col. Jose Malky Jesus Maria",22,220,104,36,1,0,41,182,0,8,190,182,190,0,"100320722340401222"
74331,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4012,"Col. Jose Malky Jesus Maria",23,220,98,27,1,0,55,181,2,9,192,181,192,0,"100320722340401223"
74333,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4012,"Col. Jose Malky Jesus Maria",25,220,113,35,2,1,37,188,0,7,195,188,195,0,"100320722340401225"
74334,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4012,"Col. Jose Malky Jesus Maria",26,101,50,20,1,0,20,91,0,0,91,91,91,0,"100320722340401226"
74339,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4013,"U.E. Julia Ribera Aguilera",5,220,136,17,2,0,38,193,0,5,198,193,198,0,"100320722340401305"
74340,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4013,"U.E. Julia Ribera Aguilera",6,220,140,11,1,1,44,197,0,9,206,197,206,0,"100320722340401306"
74341,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4013,"U.E. Julia Ribera Aguilera",7,220,160,11,0,0,30,201,1,1,203,201,203,0,"100320722340401307"
74342,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4013,"U.E. Julia Ribera Aguilera",8,220,136,18,2,0,47,203,0,4,207,203,207,0,"100320722340401308"
74343,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4013,"U.E. Julia Ribera Aguilera",9,44,29,4,0,0,9,42,0,1,43,42,43,0,"100320722340401309"
74351,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4015,"Col. Complejo Educativo Japon",8,220,100,44,1,1,39,185,2,6,193,185,193,0,"100320722340401508"
74352,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4015,"Col. Complejo Educativo Japon",9,220,98,66,2,1,34,201,1,2,204,201,204,0,"100320722340401509"
74353,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4015,"Col. Complejo Educativo Japon",10,220,93,66,1,0,22,182,0,4,186,182,186,0,"100320722340401510"
74354,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4015,"Col. Complejo Educativo Japon",11,220,95,53,2,0,45,195,4,4,203,195,203,0,"100320722340401511"
74355,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4015,"Col. Complejo Educativo Japon",12,220,93,48,2,0,45,188,0,5,193,188,193,0,"100320722340401512"
74365,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4015,"Col. Complejo Educativo Japon",22,220,100,56,0,0,35,191,0,3,194,191,194,0,"100320722340401522"
74366,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4015,"Col. Complejo Educativo Japon",23,220,94,51,0,1,47,193,3,2,198,193,198,0,"100320722340401523"
74367,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4015,"Col. Complejo Educativo Japon",24,220,94,58,1,0,25,178,2,7,187,178,187,0,"100320722340401524"
74368,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4015,"Col. Complejo Educativo Japon",25,200,84,41,2,0,43,170,1,5,176,170,176,0,"100320722340401525"
74369,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4016,"Col. Alfa y Omega",1,220,130,31,0,1,27,189,0,4,193,189,193,0,"100320722340401601"
74370,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4016,"Col. Alfa y Omega",2,220,105,38,1,0,49,193,1,7,201,193,201,0,"100320722340401602"
74371,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4016,"Col. Alfa y Omega",3,220,98,33,3,0,53,187,0,6,193,187,193,0,"100320722340401603"
74372,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4016,"Col. Alfa y Omega",4,220,116,36,2,0,42,196,1,5,202,196,202,0,"100320722340401604"
74376,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4016,"Col. Alfa y Omega",8,220,109,38,0,0,44,191,1,3,195,191,195,0,"100320722340401608"
74377,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4016,"Col. Alfa y Omega",9,80,47,9,1,0,16,73,0,2,75,73,75,0,"100320722340401609"
74386,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4020,"Col. Antonio Vicente Seoane",9,220,124,32,1,0,29,186,1,5,192,186,192,0,"100320722340402009"
74387,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4020,"Col. Antonio Vicente Seoane",10,220,127,27,1,0,33,188,0,3,191,188,191,0,"100320722340402010"
74389,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4020,"Col. Antonio Vicente Seoane",12,78,43,12,0,0,15,70,1,0,71,70,71,0,"100320722340402012"
74391,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",32029,"Kinder Japon V  (Temporal)",2,220,134,28,0,1,22,185,9,5,199,185,199,0,"100320722343202902"
74392,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",32029,"Kinder Japon V  (Temporal)",3,220,124,28,0,0,38,190,3,2,195,190,195,0,"100320722343202903"
74393,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",32029,"Kinder Japon V  (Temporal)",4,220,142,31,2,0,32,207,0,3,210,207,210,0,"100320722343202904"
74411,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4004,"Col. Sociedad De Ingenieros",12,220,115,22,0,1,53,191,2,3,196,191,196,0,"100320722340400412"
74412,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4004,"Col. Sociedad De Ingenieros",13,220,116,15,0,0,54,185,1,5,191,185,191,0,"100320722340400413"
74416,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",25666,"U.E. Melvin Jones",1,220,104,30,2,0,54,190,2,5,197,190,197,0,"100320722342566601"
74477,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4010,"U.E. Villa Warnes A.",2,220,94,60,2,0,20,176,3,2,181,176,181,0,"100320722340401002"
74478,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4010,"U.E. Villa Warnes A.",3,220,79,56,3,0,46,184,0,5,189,184,189,0,"100320722340401003"
74481,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4010,"U.E. Villa Warnes A.",6,220,62,92,3,0,29,186,2,5,193,186,193,0,"100320722340401006"
74488,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4010,"U.E. Villa Warnes A.",13,220,103,42,5,1,36,187,1,9,197,187,197,0,"100320722340401013"
74490,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4010,"U.E. Villa Warnes A.",15,220,100,50,6,0,30,186,2,7,195,186,195,0,"100320722340401015"
74497,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4010,"U.E. Villa Warnes A.",22,220,103,44,2,0,47,196,0,5,201,196,201,0,"100320722340401022"
74501,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4010,"U.E. Villa Warnes A.",26,220,102,52,1,0,32,187,6,7,200,187,200,0,"100320722340401026"
74503,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4010,"U.E. Villa Warnes A.",28,220,101,61,5,0,28,195,0,2,197,195,197,0,"100320722340401028"
74504,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4010,"U.E. Villa Warnes A.",29,49,29,9,0,0,7,45,0,2,47,45,47,0,"100320722340401029"
74512,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4007,"Col. Henrry Prince",8,220,120,28,1,0,44,193,0,7,200,193,200,0,"100320722340400708"
74569,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",32028,"U.E. Felix Oroza Marañon  (Temporal)",9,220,81,64,2,1,35,183,1,4,188,183,188,0,"100320722343202809"
74586,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4003,"Col. UV. La Madre",15,220,112,29,1,1,44,187,2,6,195,187,195,0,"100320722340400315"
74587,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4003,"Col. UV. La Madre",16,220,116,26,1,0,44,187,1,3,191,187,191,0,"100320722340400316"
74589,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4003,"Col. UV. La Madre",18,220,137,16,0,0,42,195,2,3,200,195,200,0,"100320722340400318"
74592,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",4003,"Col. UV. La Madre",21,220,130,30,0,0,33,193,0,4,197,193,197,0,"100320722340400321"
74613,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10001,"U.E. Union y Progreso",15,220,70,78,2,0,32,182,0,38,220,182,220,0,"100320722341000115"
74615,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10001,"U.E. Union y Progreso",17,220,56,85,2,1,32,176,0,16,192,176,192,0,"100320722341000117"
74617,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10001,"U.E. Union y Progreso",19,220,55,91,3,3,32,184,1,10,195,184,195,0,"100320722341000119"
74618,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10001,"U.E. Union y Progreso",20,220,71,87,1,0,26,185,0,8,193,185,193,0,"100320722341000120"
74619,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10001,"U.E. Union y Progreso",21,220,85,60,2,0,43,190,5,4,199,190,199,0,"100320722341000121"
74620,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10001,"U.E. Union y Progreso",22,220,74,69,0,0,45,188,1,7,196,188,196,0,"100320722341000122"
74631,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10002,"Col. Unidad Educativa La Colina",6,220,102,44,3,0,38,187,0,14,201,187,201,0,"100320722341000206"
74633,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10002,"Col. Unidad Educativa La Colina",8,220,104,49,2,0,30,185,1,17,203,185,203,0,"100320722341000208"
74639,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10002,"Col. Unidad Educativa La Colina",14,220,111,44,1,0,34,190,0,5,195,190,195,0,"100320722341000214"
74642,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10002,"Col. Unidad Educativa La Colina",17,220,121,43,3,1,37,205,0,3,208,205,208,0,"100320722341000217"
74643,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10002,"Col. Unidad Educativa La Colina",18,220,119,40,0,0,34,193,1,7,201,193,201,0,"100320722341000218"
74646,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10002,"Col. Unidad Educativa La Colina",21,220,100,53,2,0,32,187,4,12,203,187,203,0,"100320722341000221"
74675,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10004,"Col. Esc. Hilanderia",14,220,104,45,0,0,43,192,1,3,196,192,196,0,"100320722341000414"
74678,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10004,"Col. Esc. Hilanderia",17,235,103,55,1,0,51,210,3,4,217,210,217,0,"100320722341000417"
74679,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10017,"Col. Escuela Sara Porras De Pinto",1,220,90,40,2,0,57,189,3,8,200,189,200,0,"100320722341001701"
74680,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10017,"Col. Escuela Sara Porras De Pinto",2,220,126,24,0,0,52,202,2,2,206,202,206,0,"100320722341001702"
74681,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10017,"Col. Escuela Sara Porras De Pinto",3,220,91,48,2,1,57,199,0,4,203,199,203,0,"100320722341001703"
74694,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10016,"Col. Escuela Ambrocio Villarroel",1,220,84,65,4,0,38,191,3,10,204,191,204,0,"100320722341001601"
74695,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10016,"Col. Escuela Ambrocio Villarroel",2,220,84,64,5,0,33,186,1,5,192,186,192,0,"100320722341001602"
74696,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10016,"Col. Escuela Ambrocio Villarroel",3,220,82,82,2,1,27,194,2,5,201,194,201,0,"100320722341001603"
74698,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10016,"Col. Escuela Ambrocio Villarroel",5,220,79,68,0,1,37,185,4,3,192,185,192,0,"100320722341001605"
74699,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10016,"Col. Escuela Ambrocio Villarroel",6,220,91,63,3,0,28,185,1,7,193,185,193,0,"100320722341001606"
74700,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10016,"Col. Escuela Ambrocio Villarroel",7,220,80,53,2,0,39,174,1,8,183,174,183,0,"100320722341001607"
74701,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10016,"Col. Escuela Ambrocio Villarroel",8,220,75,64,2,0,33,174,4,12,190,174,190,0,"100320722341001608"
74702,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10016,"Col. Escuela Ambrocio Villarroel",9,220,91,54,0,0,49,194,1,4,199,194,199,0,"100320722341001609"
74703,"PRESIDENTE",32,"Bolivia",7,"Santa Cruz",0,1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra",2234,"Santa Cruz de la Sierra",10016,"Col. Escuela Ambrocio Villarroel",10,220,100,60,2,0,25,187,0,8,195,187,195,0,"100320722341001610"
